#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId - logicId - s32,battleGoalId - battleGoalId - s32,nearDist - nearDist - f32,midDist - midDist - f32,farDist - farDist - f32,OutDist - OutDist - f32,BackHomeLife_OnHitEneWal - BackHomeLife_OnHitEneWal - f32,goalID_ToCaution - goalID_ToCaution - f32,idAttackCannotMove - idAttackCannotMove - s32,goalID_toFind - goalID_toFind - f32,callHelp_ActionAnimId - callHelp_ActionAnimId - s32,callHelp_CallActionId - callHelp_CallActionId - s32,eye_dist - eye_dist - s16,ear_dist - ear_dist - s16,ear_soundcutDist - ear_soundcutDist - s16,nose_dist - nose_dist - s16,maxBackhomeDist - maxBackhomeDist - s16,backhomeDist - backhomeDist - s16,backhomeBattleDist - backhomeBattleDist - s16,nonBattleActLife - nonBattleActLife - s16,BackHome_LookTargetTime - BackHome_LookTargetTime - s16,BackHome_LookTargetDist - BackHome_LookTargetDist - s16,SightTargetForgetTime - SightTargetForgetTime - s16,SoundTargetForgetTime - SoundTargetForgetTime - s16,BattleStartDist - BattleStartDist - s16,callHelp_MyPeerId - callHelp_MyPeerId - s16,callHelp_CallPeerId - callHelp_CallPeerId - s16,targetSys_DmgEffectRate - targetSys_DmgEffectRate - s16,teamAttackEffectivity - teamAttackEffectivity - u8,eye_angX - eye_angX - u8,eye_angY - eye_angY - u8,State0 - State0 - u8,State1 - State1 - u8,callHelp_CallValidMinDistTarget - callHelp_CallValidMinDistTarget - u8,callHelp_CallValidRange - callHelp_CallValidRange - u8,callHelp_ForgetTimeByArrival - callHelp_ForgetTimeByArrival - u8,callHelp_MinWaitTime - callHelp_MinWaitTime - u8,callHelp_MaxWaitTime - callHelp_MaxWaitTime - u8,goalAction_ToCaution - goalAction_ToCaution - u8,goalAction_ToFind - goalAction_ToFind - u8,callHelp_ReplyBehaviorType - callHelp_ReplyBehaviorType - u8,disablePathMove - disablePathMove - u8,skipArrivalVisibleCheck - skipArrivalVisibleCheck - u8,thinkAttrDoAdmirer - thinkAttrDoAdmirer - u8,enableNaviFlg_Edge - enableNaviFlg_Edge - u8,enableNaviFlg_LargeSpace - enableNaviFlg_LargeSpace - u8,enableNaviFlg_Ladder - enableNaviFlg_Ladder - u8,enableNaviFlg_Hole - enableNaviFlg_Hole - u8,enableNaviFlg_Door - enableNaviFlg_Door - u8,enableNaviFlg_InSideWall - enableNaviFlg_InSideWall - u8,enableNaviFlg_EdgeOrdinary - enableNaviFlg_EdgeOrdinary - u8,enableNaviFlg_reserve0 - enableNaviFlg_reserve0 - u8,enableNaviFlagReserve - enableNaviFlagReserve - dummy8,eyeDist_ForDark - eyeDist_ForDark - s16,battleStartDist_forDark - battleStartDist_forDark - s16,eyeDist_ForPitchDark - eyeDist_ForPitchDark - s16,battleStartDist_forPitchDark - battleStartDist_forPitchDark - s16,platoonReplyTime - platoonReplyTime - f32,platoonReplyAddRandomTime - platoonReplyAddRandomTime - f32,eye_BackOffsetDist - eye_BackOffsetDist - s16,eye_BeginDist - eye_BeginDist - s16,targetArriveDist - targetArriveDist - f32,pointArriveDist - pointArriveDist - f32,changeStateAction_ToFind - changeStateAction_ToFind - u8,changeStateAction_ToCaution - changeStateAction_ToCaution - u8,changeStateAction_ToBattle - changeStateAction_ToBattle - u8,goalAction_ToDisappear - goalAction_ToDisappear - u8,disableLocalSteering - disableLocalSteering - u8,actTypeOnFailedPath - actTypeOnFailedPath - u8,interestCategory - interestCategory - u8,goalAction_ToInterest - goalAction_ToInterest - u8,Unk1 - Unk1 - s16,ear_angX - ear_angX - s16,ear_angY - ear_angY - s16,changeStateAction_ToInterest - changeStateAction_ToInterest - u8,changeStateAction_ToNormal - changeStateAction_ToNormal - u8,Unk2 - Unk2 - f32,Unk3 - Unk3 - f32,Unk4 - Unk4 - s16,Unk5 - Unk5 - u8,Unk6 - Unk6 - u8,Unk7 - Unk7 - f32,pad - pad - dummy8
17009300,,170000,170030,0.0114747025,3.8895E-40,2.295893E-39,150,6,15,3004,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,11535,11565,0,16840,1,2,40,13842,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,2,2,0,150,-
50000000,,500000,500000,6.355657E-33,7.350441E-39,1.12E-43,150,0,99999,3009,0,0,0,120,0,0,0,64,48,8,9,9,16,20352,18371,30,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,2564,2570,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,3,0,0,0,2,0,99999,-
50000001,,500000,500000,6.355657E-33,7.809619E-39,1.12E-43,150,0,99999,3009,0.1,0,0,120,0,0,0,64,48,8,9,9,16,20352,18371,30,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,2564,2570,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,85,80,2,3,0,0,0,2,0,99999,-
50050000,,500000,500005,1.5340418E+16,3.2412E-41,0,150,0,10,3022,0.1,0,0,30,0,0,100,9999,9999,9999,9,9,16,0,17174,30,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,23130,23130,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,3,0,0,0,2,0,150,-
50100000,,501000,501000,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50101000,,501000,501010,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50101050,,11000,11000,8.364499E-21,1.388336E-39,2.1E-44,150,0,1,0,0,0,0,25,0,0,0,9999,9998,9999,5,20,20,0,16256,100,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,7692,2570,0,17530,0,0,30,7710,1.420748E-39,2.1E-44,0,0,160,64,0,0,32,66,0,15,15,2,0,0,0,256,0,0,1,-
50101051,,11000,11000,8.364499E-21,1.420622E-39,2.1E-44,150,0,1,0,0,0,0,20,0,0,0,9999,9998,9999,5,20,20,0,16256,100,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,7692,30730,0,17530,0,0,30,7710,1.420748E-39,2.1E-44,0,0,160,64,0,0,32,66,0,15,15,2,0,0,0,256,0,0,1,-
50101052,,11000,11000,8.364499E-21,1.388336E-39,2.1E-44,150,0,1,0,0,0,0,25,0,0,0,9999,9998,9999,5,20,20,0,16256,100,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,7692,2590,0,17530,0,0,30,7710,1.384791E-39,2.1E-44,0,0,160,64,0,0,32,66,0,15,15,2,0,0,0,256,0,0,1,-
50101053,,11000,11000,8.364499E-21,1.388336E-39,2.1E-44,150,0,1,0,0,0,0,25,0,0,0,9999,9998,9999,5,20,20,0,16256,100,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,7692,7710,0,17530,0,0,30,7710,1.442357E-39,2.1E-44,0,0,160,64,0,0,32,66,0,15,15,2,0,0,0,256,0,0,1,-
50101054,,11000,11000,8.364499E-21,1.388336E-39,2.1E-44,150,0,1,0,0,0,0,100,0,0,0,9999,9998,9999,5,20,20,0,16256,100,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,-19276,-19276,0,17530,0,0,100,-19276,1.442357E-39,0,0,0,160,64,0,0,32,66,0,15,0,2,0,0,0,256,0,0,1,-
50102000,,501000,501020,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50102010,,501000,501020,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50103000,,501000,501030,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50103010,,501000,501030,0,0,0,150,0,10,0,0.1,0,0,0,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-
50103050,,501001,11000,7.570397E-21,1.382214E-39,2.1E-44,150,0,99999,0,0,0,0,25,0,0,0,9999,9998,9999,5,20,20,0,16256,9999,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,6412,7710,0,17530,0,0,36,6415,1.388336E-39,2.1E-44,128,79,195,71,0,0,72,66,0,15,15,2,0,0,0,256,0,0,99999,-
50103051,,11000,11000,6.644495E-33,2.758666E-39,3.5E-44,150,0,99999,0,0,0,0,50,0,0,9999,9999,9998,9999,5,20,20,0,16256,9999,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,2570,2570,0,17530,0,0,50,2570,2.758666E-39,3.5E-44,128,79,195,71,0,0,72,66,0,30,25,2,0,0,0,256,0,0,99999,-
50103052,,11000,11000,6.776288E-21,1.384735E-39,2.1E-44,150,0,10,0,0,0,0,30,0,0,0,9999,9998,9999,5,20,20,0,16672,9999,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,7680,5140,0,17530,0,0,30,7680,1.384735E-39,2.1E-44,0,0,22,67,0,0,72,66,0,15,15,2,0,0,0,256,0,0,5,-
50103053,,11000,11000,7.305683E-21,1.384735E-39,2.1E-44,150,0,1,0,0,0,0,0,0,0,0,9999,9998,9999,5,20,20,0,16256,9999,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,0,0,0,17530,0,0,30,-19276,6.4824E-41,0,0,0,64,64,0,0,72,66,0,0,0,2,0,0,0,256,0,0,1,-
50200000,,502000,502000,2.429851E-24,4.72134E-40,2.295893E-39,150,0,3600,3001,0.1,0,0,20,0,0,0,55,45,8,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50200010,,502000,502000,2.429851E-24,4.72134E-40,2.295893E-39,150,0,3600,3001,0.1,0,0,20,0,0,0,60,40,3,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50200080,,11000,11000,2.429851E-24,4.72134E-40,6E-45,150,0,3600,3001,0.1,0,0,20,0,0,0,38,30,8,9,9,16,0,17174,12,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50200180,,502000,502000,2.429851E-24,4.72134E-40,6E-45,150,0,3600,3001,0.1,0,0,20,0,0,0,38,30,8,9,9,16,0,17174,12,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50201000,,502000,502000,2.429851E-24,4.72134E-40,2.295893E-39,150,0,3600,3001,0.1,0,0,20,0,0,0,40,18,2,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50204080,,502000,502000,2.429851E-24,4.72134E-40,6E-45,150,0,3600,3001,0.1,0,0,20,0,0,0,38,30,8,9,9,16,0,17174,12,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50209000,,502000,502000,2.429851E-24,4.72134E-40,2.295893E-39,150,0,3600,3001,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,3,2,0,150,-
50210080,,502000,502000,2.429851E-24,4.72134E-40,6E-45,150,0,3600,3001,0,0,0,20,0,0,0,38,30,8,9,9,16,0,17174,12,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3080,7710,0,16840,1,2,40,3082,1.390489E-39,2E-44,0,0,22,67,0,0,200,65,0,5,4,2,3,0,0,0,2,0,150,-
50300000,,503000,503000,-3.3530452E-07,1.3618447E-36,0,150,6,10,3000,0.1,0,0,999,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,999,0,2,3,0,0,0,1,0,10,-
50310000,,503100,503100,0,0,0,150,6,0.1,3000,0.1,0,0,0,0,0,10,9999,9999,9999,9,9,16,-13107,15820,9999,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,136,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,-
50310001,,503100,503100,0,0,0,150,6,0.1,3000,0.1,0,0,0,0,0,0,9999,9999,9999,9,9,16,-13107,15820,9999,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,136,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,-
50400000,,504000,504000,-3.3530452E-07,1.3618447E-36,0,150,0,10,3000,0.1,0,0,999,0,0,9999,9999,9999,9999,9,9,16,0,16752,9999,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,-19276,-19276,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,999,0,2,3,0,0,0,1,0,10,-
50500000,,505000,505000,0.011474796,9.39963E-40,1E-44,150,0,150,3000,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,0,17174,200,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,15420,15420,0,16720,1,2,60,-19276,9.83179E-40,1E-44,0,0,22,67,0,0,80,65,0,10,7,2,3,0,0,0,1,0,1,-
50500080,,505000,505000,0,0,0,150,0,150,3000,0,0,0,0,0,0,0,9999,9999,9999,9,9,16,0,17174,200,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,0,0,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,-
50509000,,505000,505000,0.011474796,9.39963E-40,1E-44,150,0,150,3000,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,0,17174,200,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,15420,15420,0,16800,1,2,60,-19276,9.83179E-40,1E-44,0,0,22,67,0,0,160,65,0,10,7,2,3,0,0,0,1,0,1,-
50600000,,506000,506000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50600080,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50601000,,506000,506001,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50601080,,506000,506000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50609000,,506000,506000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50630000,,506300,506300,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3005,0,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50709000,,507000,507000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50709300,,507300,507300,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50800000,,508000,508000,6.355657E-33,7.350441E-39,1.12E-43,150,0,99999,3004,0,0,0,120,0,0,9999,9999,9999,9999,9,9,16,20352,18371,9999,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,2564,2570,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,0,3,0,0,0,2,0,99999,-
50809000,,508000,508000,6.355657E-33,7.350441E-39,1.12E-43,150,0,99999,3004,0,0,0,120,0,0,30,9999,9999,9999,9,9,16,20352,18371,30,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,2564,2570,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,0,3,0,0,0,2,0,99999,-
50900000,,509000,509000,6.508208E-30,7.352242E-39,1.12E-43,150,0,99999,3013,0.1,0,0,140,0,0,50,9999,9999,9999,9,9,16,20352,18371,60,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
50909000,,509000,509000,6.508208E-30,7.352242E-39,1.12E-43,150,0,99999,3013,0.1,0,0,140,0,0,50,9999,9999,9999,9,9,16,20352,18371,60,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
51000000,,510000,510000,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3003,0,0,0,40,0,0,30,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16672,1,2,0,0,0,0,0,0,22,67,0,0,32,65,0,10,10,0,2,0,0,0,2,0,99999,-
51000010,,510000,510000,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3003,0,0,0,40,0,0,30,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,10,10,2,2,0,0,0,2,0,99999,-
51000011,,510000,510001,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3003,0,0,0,40,0,0,30,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,10,10,2,2,0,0,0,2,0,99999,-
51000100,,510000,510010,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3000,0,0,0,40,0,0,30,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,10,10,0,2,0,0,0,2,0,99999,-
51009000,,510000,510000,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3003,0,0,0,40,0,0,0,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,10,10,2,2,0,0,0,2,0,99999,-
51009100,,510000,510010,8.364483E-21,9.29159E-40,1.4E-44,150,0,99999,3000,0,0,0,40,0,0,0,9999,9999,9999,9,9,16,20352,18371,50,0,0,100,100,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,10,10,2,2,0,0,0,2,0,99999,-
52000000,,520000,520000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,120,0,0,9999,9999,9999,9999,9,9,16,20352,18371,120,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,0,0,0,0,0,0,99999,-
52009000,,520000,520000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,120,0,0,9999,9999,9999,9999,9,9,16,20352,18371,120,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,0,0,0,0,0,0,99999,-
53000000,,530000,530000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3002,0,0,0,120,0,0,50,9999,9999,9999,9,9,16,20352,18371,30,0,0,100,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
53000010,,530000,530000,8.364693E-21,7.357644E-39,1.12E-43,150,0,99999,3002,0,0,0,300,0,0,300,9999,9999,9999,9,9,16,20352,18371,300,0,0,100,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
53009000,,530000,530000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3002,0,0,0,120,0,0,300,9999,9999,9999,9,9,16,20352,18371,300,0,0,100,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
53100000,,531000,531000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,120,0,0,300,9999,9999,9999,9,9,16,20352,18371,300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,0,0,0,0,0,0,99999,-
