#TalkParam=TALK_PARAM_ST
ID,Name,TalkParamId1 - TalkParamId1 - s32,TalkParamId2 - TalkParamId2 - s32,SpeechSpeed1 - SpeechSpeed1 - f32,Unk1 - Unk1 - s32,Unk2 - Unk2 - s32,TalkParamId3 - TalkParamId3 - s32,TalkParamId_StereoRightEar - TalkParamId_StereoRightEar - s32,TalkParamId_StereoLeftEar - TalkParamId_StereoLeftEar - s32,Unk3 - Unk3 - s32,Unk4 - Unk4 - s32,Unk5 - Unk5 - s32,Unk99 - Unk99 - s32,Unk98 - Unk98 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,Unk8 - Unk8 - s32,Unk9 - Unk9 - s32,Unk10 - Unk10 - s32,Unk11 - Unk11 - s32,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - s32,Unk15 - Unk15 - u8,Unk16 - Unk16 - u8,Unk17 - Unk17 - u8,Unk18 - Unk18 - u8,Unk19 - Unk19 - u8,Unk20 - Unk20 - u8,Unk21 - Unk21 - u8,Unk22 - Unk22 - u8,Unk23 - Unk23 - u8,HavokSpId1 - HavokSpId1 - u8,HavokSpId2 - HavokSpId2 - u8,HavokSpId3 - HavokSpId3 - u8,HavokSpId4 - HavokSpId4 - u8,HavokSpId5 - HavokSpId5 - u8,HavokSpId6 - HavokSpId6 - u8,HavokSpId7 - HavokSpId7 - u8,HavokSpId8 - HavokSpId8 - u8,HavokSpId9 - HavokSpId9 - u8,Unk24 - Unk24 - s16,Unk25 - Unk25 - s16,Unk26 - Unk26 - s16,Unk27 - Unk27 - s16,Unk28 - Unk28 - s16,Unk29 - Unk29 - s16,Unk30 - Unk30 - s16,Unk31 - Unk31 - s16,Unk32 - Unk32 - s16,Unk33 - Unk33 - s16,Unk34 - Unk34 - s16,Unk35 - Unk35 - s16,Unk36 - Unk36 - s16,Unk37 - Unk37 - s16,Unk38 - Unk38 - s16,Unk39 - Unk39 - s16,Unk40 - Unk40 - s16,Unk41 - Unk41 - s16,pad1 - pad1 - dummy8
65001302,,65001302,65001302,0,0,-1,65001302,-1,-1,-1,-1,-1,-1,-1,-1,65001302,-1,-1,-1,-1,-1,-1,-1,1,9,9,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000000,,70000000,70000000,0,0,-1,70000000,-1,-1,-1,-1,-1,-1,-1,-1,70000000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,0,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000001,,70000001,70000001,0,0,-1,70000001,-1,-1,-1,-1,-1,-1,-1,-1,70000001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000100,,70000100,70000100,0,0,-1,70000100,-1,-1,-1,-1,-1,-1,-1,-1,70000100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000101,,70000101,70000101,0,0,-1,70000101,-1,-1,-1,-1,-1,-1,-1,-1,70000101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000300,,70030000,0,0,0,-1,70030000,-1,-1,-1,-1,-1,-1,-1,-1,70030000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000301,,70030001,0,0,0,-1,70030001,-1,-1,-1,-1,-1,-1,-1,-1,70030001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000302,,70030002,0,0,0,-1,70030002,-1,-1,-1,-1,-1,-1,-1,-1,70030002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70000303,,70030003,0,0,0,-1,70030003,-1,-1,-1,-1,-1,-1,-1,-1,70030003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001000,,70001000,70001000,0,0,70001000,-1,-1,-1,-1,-1,-1,-1,-1,70001000,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001001,,70001001,70001001,0,0,-1,70001001,-1,-1,-1,-1,-1,-1,-1,-1,70001001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001002,,70001002,70001002,0,0,-1,70001002,-1,-1,-1,-1,-1,-1,-1,-1,70001002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001003,,70001003,70001003,0,0,-1,70001003,-1,-1,-1,-1,-1,-1,-1,-1,70001003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,1,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001050,,70001000,70001000,0,0,70001000,-1,-1,-1,-1,-1,-1,-1,-1,70001000,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001051,,70001001,70001001,0,0,-1,70001001,-1,-1,-1,-1,-1,-1,-1,-1,70001001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001052,,70001002,70001002,0,0,-1,70001002,-1,-1,-1,-1,-1,-1,-1,-1,70001002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001100,,70001100,70001100,0,0,70001100,-1,-1,-1,-1,-1,-1,-1,-1,70001100,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001101,,70001101,70001101,0,0,-1,70001101,-1,-1,-1,-1,-1,-1,-1,-1,70001101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001102,,70001102,70001102,0,0,70001102,-1,-1,-1,-1,-1,-1,-1,-1,70001102,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001103,,70001103,70001103,0,0,-1,70001103,-1,-1,-1,-1,-1,-1,-1,-1,70001103,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001104,,70001104,70001104,0,0,-1,70001104,-1,-1,-1,-1,-1,-1,-1,-1,70001104,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,1,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001105,,70001105,70001105,0,0,70001105,-1,-1,-1,-1,-1,-1,-1,-1,70001105,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001106,,70001106,70001106,0,0,70001106,-1,-1,-1,-1,-1,-1,-1,-1,70001106,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001107,,70001107,70001107,0,0,70001107,-1,-1,-1,-1,-1,-1,-1,-1,70001107,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001108,,70001108,70001108,0,0,70001108,-1,-1,-1,-1,-1,-1,-1,-1,70001108,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001109,,70001109,70001109,0,0,70001109,-1,-1,-1,-1,-1,-1,-1,-1,70001109,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001110,,70001110,70001110,0,0,70001110,-1,-1,-1,-1,-1,-1,-1,-1,70001110,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001150,,70001100,70001100,0,0,70001100,-1,-1,-1,-1,-1,-1,-1,-1,70001100,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001151,,70001101,70001101,0,0,-1,70001101,-1,-1,-1,-1,-1,-1,-1,-1,70001101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001152,,70001102,70001102,0,0,70001102,-1,-1,-1,-1,-1,-1,-1,-1,70001102,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001153,,70001103,70001103,0,0,-1,70001103,-1,-1,-1,-1,-1,-1,-1,-1,70001103,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001154,,70001105,70001105,0,0,70001105,-1,-1,-1,-1,-1,-1,-1,-1,70001105,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001155,,70001106,70001106,0,0,70001106,-1,-1,-1,-1,-1,-1,-1,-1,70001106,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001156,,70001107,70001107,0,0,70001107,-1,-1,-1,-1,-1,-1,-1,-1,70001107,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001157,,70001108,70001108,0,0,70001108,-1,-1,-1,-1,-1,-1,-1,-1,70001108,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001158,,70001109,70001109,0,0,70001109,-1,-1,-1,-1,-1,-1,-1,-1,70001109,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001159,,70001110,70001110,0,0,70001110,-1,-1,-1,-1,-1,-1,-1,-1,70001110,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001190,,70001190,70001190,0,0,70001190,-1,-1,-1,-1,-1,-1,-1,-1,70001190,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001191,,70001191,70001191,0,0,70001191,-1,-1,-1,-1,-1,-1,-1,-1,70001191,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70001192,,70001192,70001192,0,0,70001192,-1,-1,-1,-1,-1,-1,-1,-1,70001192,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003000,,70003000,70003000,0,0,-1,70003000,-1,-1,-1,-1,-1,-1,-1,-1,70003000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003010,,70003010,70003010,0,0,-1,70003010,-1,-1,-1,-1,-1,-1,-1,-1,70003010,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003020,,70003020,70003020,0,0,-1,70003020,-1,-1,-1,-1,-1,-1,-1,-1,70003020,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003030,,70003030,70003030,0,0,-1,70003030,-1,-1,-1,-1,-1,-1,-1,-1,70003030,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003100,,70003100,70003100,0,0,-1,70003100,-1,-1,-1,-1,-1,-1,-1,-1,70003100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003110,,70003101,70003101,0,0,-1,70003101,-1,-1,-1,-1,-1,-1,-1,-1,70003101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003120,,70003102,70003102,0,0,-1,70003102,-1,-1,-1,-1,-1,-1,-1,-1,70003102,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70003130,,70003103,70003103,0,0,-1,70003103,-1,-1,-1,-1,-1,-1,-1,-1,70003103,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010000,,70010000,70010000,0,0,-1,70010000,-1,-1,-1,-1,-1,-1,-1,-1,70010000,-1,-1,-1,-1,-1,-1,-1,1,9,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010001,,70010001,70010001,0,0,70010001,-1,-1,-1,-1,-1,-1,-1,-1,70010001,-1,-1,-1,-1,-1,-1,-1,-1,1,9,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010002,,70010002,70010002,0,0,-1,70010002,-1,-1,-1,-1,-1,-1,-1,-1,70010002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010003,,70010003,70010003,0,0,-1,70010003,-1,-1,-1,-1,-1,-1,-1,-1,70010003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010004,,70010004,70010004,0,0,-1,70010004,-1,-1,-1,-1,-1,-1,-1,-1,70010004,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010005,,70010005,70010005,0,0,-1,70010005,-1,-1,-1,-1,-1,-1,-1,-1,70010005,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,3,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70010090,,70010090,70010090,0,0,-1,70010090,-1,-1,-1,-1,-1,-1,-1,-1,70010090,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013000,,70013000,70013000,0,0,-1,70013000,-1,-1,-1,-1,-1,-1,-1,-1,70013000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013010,,70013010,70013010,0,0,-1,70013010,-1,-1,-1,-1,-1,-1,-1,-1,70013010,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013020,,70013020,70013020,0,0,-1,70013020,-1,-1,-1,-1,-1,-1,-1,-1,70013020,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013030,,70013030,70013030,0,0,-1,70013030,-1,-1,-1,-1,-1,-1,-1,-1,70013030,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013100,,70013100,70013100,0,0,-1,70013100,-1,-1,-1,-1,-1,-1,-1,-1,70013100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013110,,70013110,70013110,0,0,-1,70013110,-1,-1,-1,-1,-1,-1,-1,-1,70013110,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013120,,70013120,70013120,0,0,-1,70013120,-1,-1,-1,-1,-1,-1,-1,-1,70013120,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70013130,,70013130,70013130,0,0,-1,70013130,-1,-1,-1,-1,-1,-1,-1,-1,70013130,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020000,,70020000,70020000,0,0,-1,70020000,-1,-1,-1,-1,-1,-1,-1,-1,70020000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020001,,70020001,70020001,0,0,70020001,-1,-1,-1,-1,-1,-1,-1,-1,70020001,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020002,,70020002,70020002,0,0,-1,70020002,-1,-1,-1,-1,-1,-1,-1,-1,70020002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020003,,70020003,70020003,0,0,-1,70020003,-1,-1,-1,-1,-1,-1,-1,-1,70020003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020004,,70020004,70020004,0,0,-1,70020004,-1,-1,-1,-1,-1,-1,-1,-1,70020004,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020005,,70020005,70020005,0,0,-1,70020005,-1,-1,-1,-1,-1,-1,-1,-1,70020005,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020006,,70020006,70020006,0,0,-1,70020006,-1,-1,-1,-1,-1,-1,-1,-1,70020006,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70020007,,70020007,70020007,0,0,-1,70020007,-1,-1,-1,-1,-1,-1,-1,-1,70020007,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70030000,,70030000,70030000,0,0,-1,70030000,-1,-1,-1,-1,-1,-1,-1,-1,70030000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70030001,,70030001,70030001,0,0,-1,70030001,-1,-1,-1,-1,-1,-1,-1,-1,70030001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70030002,,70030002,70030002,0,0,-1,70030002,-1,-1,-1,-1,-1,-1,-1,-1,70030002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70030003,,70030003,70030003,0,0,-1,70030003,-1,-1,-1,-1,-1,-1,-1,-1,70030003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70033000,,70033000,70033000,0,0,-1,70033000,-1,-1,-1,-1,-1,-1,-1,-1,70033000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70033010,,70033010,70033010,0,0,-1,70033010,-1,-1,-1,-1,-1,-1,-1,-1,70033010,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70033020,,70033020,70033020,0,0,-1,70033020,-1,-1,-1,-1,-1,-1,-1,-1,70033020,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
70033030,,70033030,70033030,0,0,-1,70033030,-1,-1,-1,-1,-1,-1,-1,-1,70033030,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
