#DecalParam=DECAL_PARAM_ST
ID,Name,TextureId0 - TextureId0 - s32,dmyPolyID - dmyPolyID - s32,pitchAngle - pitchAngle - f32,yawAngle - yawAngle - f32,nearDistance - nearDistance - f32,farDistance - farDistance - f32,nearSize - nearSize - f32,farSize - farSize - f32,maskSpEffectID - maskSpEffectID - s32,randomVariationNum0 - randomVariationNum0 - u32,randomVariationNum1 - randomVariationNum1 - u32,randomVariationNum2 - randomVariationNum2 - u32,randomVariationNum3 - randomVariationNum3 - u32,replaceTextureId_byMaterial - replaceTextureId_byMaterial - u32,dmypolyCategory0 - dmypolyCategory0 - u32,dmypolyCategory1 - dmypolyCategory1 - u32,decalShapeType0 - decalShapeType0 - u32,decalShapeType1 - decalShapeType1 - u32,decalShapeType2 - decalShapeType2 - u32,decalShapeType3 - decalShapeType3 - u32,useDeferredDecal - useDeferredDecal - u32,usePaintDecal - usePaintDecal - u32,targetAttackChr - targetAttackChr - u32,targetDamageChr - targetDamageChr - u32,targetOtherChr - targetOtherChr - u32,targetMapObj - targetMapObj - u32,usePom - usePom - u32,0x26 - 0x26 - u32,0x26 - 0x26 - u32,0x26 - 0x26 - u32,0x26 - 0x26 - u32,0x26 - 0x26 - u32,0x26 - 0x26 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,0x27 - 0x27 - u32,randomSizeMin - randomSizeMin - s16,randomSizeMax - randomSizeMax - s16,randomRollMin - randomRollMin - f32,randomRollMax - randomRollMax - f32,randomPitchMin - randomPitchMin - f32,randomPitchMax - randomPitchMax - f32,randomYawMin - randomYawMin - f32,randomYawMax - randomYawMax - f32,pomHeightScale - pomHeightScale - f32,pomSampleMin - pomSampleMin - u8,pomSampleMax - pomSampleMax - u8,Contrast1 - Contrast1 - u8,TextureLengthType[0-3] - TextureLengthType[0-3] - u8,TextureWidthX - TextureWidthX - f32,TextureWidthZ - TextureWidthZ - f32,TextureLifeTime - TextureLifeTime - f32,0x58 - 0x58 - s32,0x5C - 0x5C - f32,0x60 - 0x60 - s32,0x64 - 0x64 - s32,0x68 - 0x68 - s32,0x6C - 0x6C - s32,TextureId1 - TextureId1 - s32,TextureId2 - TextureId2 - s32,TextureId3 - TextureId3 - s32,Brightness - Brightness - f32,TextureId4 - TextureId4 - s32,TextureId5 - TextureId5 - s32,TextureId6 - TextureId6 - s32,R(Diffuse) - R(Diffuse) - u8,G(Diffuse) - G(Diffuse) - u8,B(Diffuse) - B(Diffuse) - u8,UnkNaM - UnkNaM - s8,R(Specular) - R(Specular) - u8,G(Specular) - G(Specular) - u8,B(Specular) - B(Specular) - u8,DelayedSpawnState [ON_OFF] - DelayedSpawnState [ON_OFF] - s8,Contrast2 - Contrast2 - f32,0x98 - 0x98 - f32,0x9C - 0x9C - f32,0xA0 - 0xA0 - u8,0xA1 - 0xA1 - u8,0xA2 - 0xA2 - u8,0xA3 - 0xA3 - u8,minVal - minVal - f32,maxVal - maxVal - f32,0xAC - 0xAC - u8,0xAD - 0xAD - u8,DecalSpawnDelay[sec] - DecalSpawnDelay[sec] - u16,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,IsContactPlayer - IsContactPlayer - u32,IsFormCube - IsFormCube - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,0xB0 - 0xB0 - u32,TextureSpawnDelay[sec] - TextureSpawnDelay[sec] - f32,pad1 - pad1 - dummy8
600114003,,-1,-1,-60,90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114004,,-1,-1,-60,-90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114100,,-1,-1,-30,180,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114101,,-1,-1,-80,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114102,,-1,-1,40,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114103,,-1,-1,-60,90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600114104,,-1,-1,-60,-90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134000,,-1,-1,-45,180,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134001,,-1,-1,-80,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134002,,-1,-1,40,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134003,,-1,-1,-60,90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134004,,-1,-1,-60,-90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134100,,-1,-1,-30,180,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134101,,-1,-1,-80,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134102,,-1,-1,40,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134103,,-1,-1,-60,90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600134104,,-1,-1,-60,-90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135000,,-1,-1,-45,180,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135001,,-1,-1,-80,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135002,,-1,-1,40,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135003,,-1,-1,-60,90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135004,,-1,-1,-60,-90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135100,,-1,-1,-30,180,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135101,,-1,-1,-80,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135102,,-1,-1,40,0,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135103,,-1,-1,-60,90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600135104,,-1,-1,-60,-90,-0.5,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146000,,-1,-1,-30,180,-0.2,2,0.4,0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,500,60,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146001,,-1,-1,-80,0,-0.2,2,0.4,0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,160,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,500,60,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146002,,-1,-1,40,0,-0.2,2,0.4,0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,160,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,500,60,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146003,,-1,-1,-35,90,-0.2,2,0.4,0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,500,60,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146004,,-1,-1,-35,-90,-0.2,2,0.4,0.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,500,60,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146100,,-1,-1,-30,180,0,5,0.2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,60,10,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146101,,-1,-1,-80,0,0,5,0.2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,160,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,60,10,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146102,,-1,-1,40,0,0,5,0.2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,160,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,60,10,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146103,,-1,-1,-35,90,0,5,0.2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,60,10,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
600146104,,-1,-1,-35,-90,0,5,0.2,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,0,0.05,-1,-1,-1,0,160000,100000,9900000,1,9900030,-1,-1,191,54,19,0,64,64,64,0,0.95,60,10,0,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
700109000,,-1,-1,-30,180,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,1,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,5,6,4,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
700109001,,-1,-1,-80,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,1,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,5,6,4,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
700109002,,-1,-1,40,0,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,1,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,5,6,4,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
700109003,,-1,-1,-60,90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,1,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,5,6,4,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
700109004,,-1,-1,-60,-90,-0.2,10,0.15,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,-180,180,-10,10,-10,10,1,8,64,1,2,40,0,15,1,0.05,-1,-1,-1,0,100030,100000,9900000,1,9900030,-1,-1,5,6,4,0,16,16,16,0,0.45,60,60,0,0,0,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
