#ItemLotParam=ITEMLOT_PARAM_ST
ID,Name,ItemLotId1 - ItemLotId1 - s32,ItemLotId2 - ItemLotId2 - s32,ItemLotId3 - ItemLotId3 - s32,ItemLotId4 - ItemLotId4 - s32,ItemLotId5 - ItemLotId5 - s32,ItemLotId6 - ItemLotId6 - s32,ItemLotId7 - ItemLotId7 - s32,ItemLotId8 - ItemLotId8 - s32,LotItemCategory01 - LotItemCategory01 - ItemCategory,LotItemCategory02 - LotItemCategory02 - ItemCategory,LotItemCategory03 - LotItemCategory03 - ItemCategory,LotItemCategory04 - LotItemCategory04 - ItemCategory,LotItemCategory05 - LotItemCategory05 - ItemCategory,LotItemCategory06 - LotItemCategory06 - ItemCategory,LotItemCategory07 - LotItemCategory07 - ItemCategory,LotItemCategory08 - LotItemCategory08 - ItemCategory,LotItemBasePoint01 - LotItemBasePoint01 - s16,LotItemBasePoint02 - LotItemBasePoint02 - s16,LotItemBasePoint03 - LotItemBasePoint03 - s16,LotItemBasePoint04 - LotItemBasePoint04 - s16,LotItemBasePoint05 - LotItemBasePoint05 - s16,LotItemBasePoint06 - LotItemBasePoint06 - s16,LotItemBasePoint07 - LotItemBasePoint07 - s16,LotItemBasePoint08 - LotItemBasePoint08 - s16,cumulateLotPoint01 - cumulateLotPoint01 - s16,cumulateLotPoint02 - cumulateLotPoint02 - s16,cumulateLotPoint03 - cumulateLotPoint03 - s16,cumulateLotPoint04 - cumulateLotPoint04 - s16,cumulateLotPoint05 - cumulateLotPoint05 - s16,cumulateLotPoint06 - cumulateLotPoint06 - s16,cumulateLotPoint07 - cumulateLotPoint07 - s16,cumulateLotPoint08 - cumulateLotPoint08 - s16,GetItemFlagId01 - GetItemFlagId01 - s32,GetItemFlagId02 - GetItemFlagId02 - s32,GetItemFlagId03 - GetItemFlagId03 - s32,GetItemFlagId04 - GetItemFlagId04 - s32,GetItemFlagId05 - GetItemFlagId05 - s32,GetItemFlagId06 - GetItemFlagId06 - s32,GetItemFlagId07 - GetItemFlagId07 - s32,GetItemFlagId08 - GetItemFlagId08 - s32,getItemFlagId - getItemFlagId - s32,cumulateNumFlagId - cumulateNumFlagId - s32,cumulateNumMax - cumulateNumMax - u8,LotItemRarity - LotItemRarity - u8,LotItemNum1 - LotItemNum1 - u8,LotItemNum2 - LotItemNum2 - u8,LotItemNum3 - LotItemNum3 - u8,LotItemNum4 - LotItemNum4 - u8,LotItemNum5 - LotItemNum5 - u8,LotItemNum6 - LotItemNum6 - u8,LotItemNum7 - LotItemNum7 - u8,LotItemNum8 - LotItemNum8 - u8,EnableLuck01 - EnableLuck01 - u8,EnableLuck02 - EnableLuck02 - u8,EnableLuck03 - EnableLuck03 - u8,EnableLuck04 - EnableLuck04 - u8,EnableLuck05 - EnableLuck05 - u8,EnableLuck06 - EnableLuck06 - u8,EnableLuck07 - EnableLuck07 - u8,EnableLuck08 - EnableLuck08 - u8,cumulateReset01 - cumulateReset01 - u8,cumulateReset02 - cumulateReset02 - u8,cumulateReset03 - cumulateReset03 - u8,cumulateReset04 - cumulateReset04 - u8,cumulateReset05 - cumulateReset05 - u8,cumulateReset06 - cumulateReset06 - u8,cumulateReset07 - cumulateReset07 - u8,cumulateReset08 - cumulateReset08 - u8,ClearCount - ClearCount - s8,pad1 - pad1 - dummy8,NewLotItemNum1 - NewLotItemNum1 - u16,NewLotItemNum2 - NewLotItemNum2 - u16,NewLotItemNum3 - NewLotItemNum3 - u16,NewLotItemNum4 - NewLotItemNum4 - u16,NewLotItemNum5 - NewLotItemNum5 - u16,NewLotItemNum6 - NewLotItemNum6 - u16,NewLotItemNum7 - NewLotItemNum7 - u16,NewLotItemNum8 - NewLotItemNum8 - u16
11901041,,0,6100,6200,6210,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,660,200,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,2,1,1,0,0,0,0
11901100,,0,4000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6775,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
11901105,,0,3704,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51701025,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
11901200,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
11901300,,0,3200,3020,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,700,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,1,0,0,0,0,0
11901301,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
11901311,,0,6100,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
11901321,,0,6100,6200,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,820,140,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,1,0,0,0,0,0
11901331,,0,6100,6200,6210,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,760,140,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,2,1,1,0,0,0,0
11901341,,0,6100,6200,6210,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,660,200,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,2,1,1,0,0,0,0
11902000,,0,6100,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51100940,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
11903000,,0,3200,3700,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,700,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,1,0,0,0,0,0
11903001,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
11903011,,0,6100,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
11903021,,0,6100,6200,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,820,140,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,1,0,0,0,0,0
11903031,,0,6100,6200,6210,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,760,140,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,2,1,1,0,0,0,0
11903041,,0,6100,6200,6210,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,660,200,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,2,1,1,0,0,0,0
12000000,,0,3250,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12001001,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12001011,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,880,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12001021,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,820,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12001031,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,780,160,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,3,0,0,0,0,0
12001041,,0,6300,6300,6310,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,700,160,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,3,1,0,0,0,0
12100000,,0,3250,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,700,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12100001,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12100011,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,880,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12100021,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,820,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12100031,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,780,160,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12100041,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,740,200,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200000,,0,3400,3400,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,800,160,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,3,0,0,0,0,0
12200001,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12200011,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12200021,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,840,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200031,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,780,140,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200041,,0,6300,6300,6310,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,700,140,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12200100,,0,3520,3520,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,800,160,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,3,0,0,0,0,0
12200101,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12200111,,0,6100,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12200121,,0,6100,6100,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,800,140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200131,,0,6100,6100,6200,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,740,140,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12200141,,0,6100,6100,6200,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,700,140,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12200200,,0,3420,3420,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,800,160,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,3,0,0,0,0,0
12200201,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12200211,,0,6300,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12200221,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,840,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200231,,0,6300,6300,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,780,140,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12200241,,0,6300,6300,6310,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,700,140,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12500000,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51700931,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12500005,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51700935,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12500100,,0,3500,3510,3510,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,700,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,1,1,0,0,0,0
12500110,,0,9102,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51700980,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12501100,,0,3500,3510,3510,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,910,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,3,3,3,0,0,0,0
12501200,,0,3600,3600,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,920,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12501300,,0,3620,3620,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,920,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,0,0,0,0,0
12501400,,0,3020,3020,3430,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,790,180,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12501401,,0,6000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12501411,,0,6000,6000,6010,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,800,80,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12501421,,0,6000,6000,6010,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,0,0,0,0
12501431,,0,6000,6000,6010,6020,0,0,0,4294967295,1073741824,1073741824,1073741824,1073741824,0,0,0,0,680,140,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,1,0,0,0
12501441,,0,6000,6000,6010,6020,0,0,0,4294967295,1073741824,1073741824,1073741824,1073741824,0,0,0,0,580,180,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,2,1,1,0,0,0
12502100,,0,3530,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,930,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502101,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12502111,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502121,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,940,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502131,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,880,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502141,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,840,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502200,,0,3530,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,930,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
12502201,,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,0,0,0,0,0,0,0
12502211,,0,6200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-,0,1,0,0,0,0,0,0
