#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId - AtkChrId - s32,DefChrId - DefChrId - s32,Dist - Dist - f32,DiffAngMin - DiffAngMin - f32,DiffAngMax - DiffAngMax - f32,UpperYrange - UpperYrange - f32,LowerYrange - LowerYrange - f32,DiffAngMyToDef - DiffAngMyToDef - f32,throwTypeId - throwTypeId - s32,atkAnimid - atkAnimid - s32,defAnimId - defAnimId - s32,escHp - escHp - s16,selfEscCycleTime - selfEscCycleTime - s16,SphereCastRadiusRateTop - SphereCastRadiusRateTop - s16,SphereCastRadiusRateLow - SphereCastRadiusRateLow - s16,PadType - PadType - u8,AtkEnableState - AtkEnableState - u8,AtkSorbDmyId - AtkSorbDmyId - u8,DefSorbDmyId - DefSorbDmyId - u8,ThrowType - ThrowType - u8,SelfEscCycleInt - SelfEscCycleInt - u8,DmyHasChrDirType - DmyHasChrDirType - u8,isTurnAtker - isTurnAtker - u8,isSkipWepCate - isSkipWepCate - u8,isSkipSphereCast - isSkipSphereCast - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,Unk4 - Unk4 - u8,Unk5 - Unk5 - u8,subAtkSorbDmyId - subAtkSorbDmyId - s16,subDefSorbDmyId - subDefSorbDmyId - s16,Dist2 - Dist2 - f32,DiffAngMin2 - DiffAngMin2 - f32,DiffAngMax2 - DiffAngMax2 - f32,UpperYrange2 - UpperYrange2 - f32,LowerYrange2 - LowerYrange2 - f32,DiffAngMyToDef2 - DiffAngMyToDef2 - f32,performDmyId0 - performDmyId0 - s32,performDmyId1 - performDmyId1 - s32,ThrowKindParamID0 - ThrowKindParamID0 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,ThrowKindParamID1 - ThrowKindParamID1 - s32,ThrowKindParamID2 - ThrowKindParamID2 - s32,Unk8 - Unk8 - s16,Unk9 - Unk9 - s16,Unk10 - Unk10 - s16,Unk11 - Unk11 - s16,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - f32
17540240,,0,7540,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
17550240,,0,7550,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
17560240,,0,7560,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
17580240,,0,7580,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
17590240,,0,7590,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
17600240,,0,7600,3.1,90,180,3.210144,3.210144,50,0,502300,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,240000,0,0,-1,-1,0,200,0,256,0,1,0.5
11010241,,0,1010,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11011241,,0,1011,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11012241,,0,1012,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11020241,,0,1020,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11021241,,0,1021,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11030241,,0,1030,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11040241,,0,1040,3.6,0,180,3.727909,3.727909,180,0,512300,14300,0,0,20,20,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11050241,,0,1050,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11060241,,0,1060,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11070241,,0,1070,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,25,25,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
11080241,,0,1080,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11100241,,0,1100,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11110241,,0,1110,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11111241,,0,1111,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11120241,,0,1120,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11130241,,0,1130,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11150241,,0,1150,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11151241,,0,1151,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11180241,,0,1180,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,3118160,0,201,0,257,0,1,0.5
11181241,,0,1181,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
11190241,,0,1190,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11191241,,0,1191,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11200241,,0,1200,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11210241,,0,1210,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11220241,,0,1220,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11240241,,0,1240,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11250241,,0,1250,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11260241,,0,1260,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11300241,,0,1300,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11310241,,0,1310,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11350241,,0,1350,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,29,29,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
11360241,,0,1360,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11361241,,0,1361,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11400241,,0,1400,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11450241,,0,1450,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11470241,,0,1470,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11500241,,0,1500,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11501241,,0,1501,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11520241,,0,1520,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11550241,,0,1550,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11700241,,0,1700,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
15020241,,0,5020,3.3,0,180,3.41725,3.41725,180,0,512300,14300,0,0,29,29,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
15021241,,0,5021,3.3,0,180,3.41725,3.41725,180,0,512300,14300,0,0,29,29,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
17000241,,0,7000,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17410241,,0,7410,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17420241,,0,7420,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17430241,,0,7430,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17440241,,0,7440,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17450241,,0,7450,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17460241,,0,7460,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17470241,,0,7470,3.2,0,180,3.313697,3.313697,180,0,512300,14300,0,0,33,33,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,201,0,257,0,1,0.5
17480241,,0,7480,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17490241,,0,7490,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17500241,,0,7500,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17510241,,0,7510,3,0,180,3.106591,3.106591,180,0,512300,14300,0,0,50,50,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17520241,,0,7520,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17530241,,0,7530,2.9,0,180,3.003038,3.003038,180,0,512300,14300,0,0,67,67,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17540241,,0,7540,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17550241,,0,7550,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17560241,,0,7560,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17580241,,0,7580,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17590241,,0,7590,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
17600241,,0,7600,3.1,0,180,3.210144,3.210144,180,0,512300,14300,0,0,40,40,0,0,231,0,1,0,0,0,1,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,240010,0,0,-1,-1,0,200,0,257,0,1,0.5
11340250,,0,1340,2.1,0,180,2.1,2.1,95,0,502400,0,0,0,29,29,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,260000,0,0,-1,-1,0,236,0,256,0,1,0.5
11340251,,0,1340,2.1,0,180,2.1,2.1,125,0,512400,14400,0,0,29,29,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,231,0,0,0,0,0,0,-1,-1,260010,0,0,-1,-1,0,236,0,256,0,1,0.5
11300260,,0,1300,2,90,180,1.2017212,1.2017212,35,0,502000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,220000,0,0,-1,-1,0,222,0,256,0,1,0.5
11300261,,0,1300,2,0,180,1.2017212,1.2017212,180,0,512000,14000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,220010,0,0,-1,-1,0,222,0,257,0,1,0.5
11300270,,0,1300,2,0,90,1.2017212,1.2017212,35,0,502100,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,210000,0,0,-1,-1,0,222,0,256,0,1,0.5
11300271,,0,1300,2,0,180,1.2017212,1.2017212,180,0,512100,14100,0,0,50,50,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,210010,0,0,-1,-1,0,222,0,257,0,1,0.5
11300280,,0,1300,2,0,90,1.2017212,1.2017212,35,0,502200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,230000,0,0,-1,-1,0,222,0,256,0,1,0.5
11300281,,0,1300,2,0,180,1.2017212,1.2017212,180,0,512200,14200,0,0,50,50,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,230010,0,0,-1,-1,0,222,0,257,0,1,0.5
15010900,,0,5010,10,0,180,10,10,180,0,510900,12900,0,0,50,50,1,0,0,0,13,0,255,0,1,1,0,0,0,0,0,0,232,0,0,0,0,0,0,-1,233,120000,0,0,3501021,3501022,0,212,0,256,0,0,0.5
11240505,,0,1240,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11250505,,0,1250,2.1,90,180,2.1746137,2.1746137,50,0,505000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11310505,,0,1310,2.1,90,180,2.1746137,2.1746137,50,0,505000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11360505,,0,1360,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11361505,,0,1361,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11450505,,0,1450,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11470505,,0,1470,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
17510505,,0,7510,2,90,180,2.0710607,2.0710607,50,0,505000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,540000,0,0,-1,-1,0,200,0,256,0,1,0.5
11240506,,0,1240,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11250506,,0,1250,2.1,0,180,2.1746137,2.1746137,180,0,515000,17000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11260506,,0,1260,2.1,0,180,2.1746137,2.1746137,180,0,515000,17000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11310506,,0,1310,2.1,0,180,2.1746137,2.1746137,180,0,515000,17000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11360506,,0,1360,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11361506,,0,1361,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11450506,,0,1450,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11470506,,0,1470,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
17510506,,0,7510,2,0,180,2.0710607,2.0710607,180,0,515000,17000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,540100,0,0,-1,-1,0,200,0,256,0,1,0.5
11240520,,0,1240,2,0,75,2.0710607,2.0710607,50,0,505200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11250520,,0,1250,2.1,0,75,2.1746137,2.1746137,50,0,505200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11260520,,0,1260,2.1,0,75,2.1746137,2.1746137,50,0,505200,0,0,0,67,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11310520,,0,1310,2.1,0,75,2.1746137,2.1746137,50,0,505200,0,0,0,40,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11360520,,0,1360,2,0,75,2.0710607,2.0710607,50,0,505200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11361520,,0,1361,2,0,75,2.0710607,2.0710607,50,0,505200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
11450520,,0,1450,2,0,75,2.0710607,2.0710607,50,0,505200,0,0,0,50,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,500000,0,0,-1,-1,0,200,0,256,0,1,0.5
